,epochs,Decay,Modes,Loss,Modes_truncated,Loss_truncated,epochs_truncated
591,591.0,2.5845248327593085e-05,1.0,0.0019466862730245615,3.0,0.002079565249321766,1185.0
592,592.0,2.531618108744901e-05,1.0,0.0019467375161546915,3.0,0.0020796239699983955,1186.0
593,593.0,2.4835348711178346e-05,1.0,0.0019467878307194214,3.0,0.0020796842265324803,1187.0
594,594.0,2.445443128218422e-05,1.0,0.0019468371165765476,3.0,0.0020797459132934635,1188.0
595,595.0,2.413985431283842e-05,1.0,0.0019468854675556283,3.0,0.0020798092818500933,1189.0
596,596.0,2.3812997305218086e-05,1.0,0.0019469330781146535,3.0,0.002079874741584261,1190.0
597,597.0,2.343810067846236e-05,1.0,0.0019469800773627935,3.0,0.0020799428513661776,1191.0
598,598.0,2.30433123013033e-05,1.0,0.0019470264413461618,3.0,0.0020800141685722705,1192.0
599,599.0,2.2662165423663145e-05,1.0,0.0019470720764827182,3.0,0.0020800891058634346,1193.0
600,600.0,2.229936188114626e-05,1.0,0.0019471169439895977,3.0,0.0020801679384793168,1194.0
601,601.0,2.1950511015935356e-05,1.0,0.0019471610703758813,3.0,0.002080250904138398,1195.0
602,602.0,2.161156665347981e-05,1.0,0.00194720449130936,3.0,0.0020803382855426465,1196.0
603,603.0,2.1282112311509848e-05,1.0,0.0019472472339121078,3.0,0.0020804305146871534,1197.0
604,604.0,2.0960600954045525e-05,1.0,0.0019472893174302397,3.0,0.0020805280639859623,1198.0
605,605.0,2.0640227661857965e-05,1.0,0.0019473307603011922,3.0,0.002080631345012887,1199.0
606,606.0,2.0317836721162248e-05,1.0,0.0019473715779519656,3.0,0.002080740713072077,1200.0
607,607.0,1.999584012537344e-05,1.0,0.0019474117725594897,3.0,0.002080856391020446,1201.0
608,608.0,1.9680184920263955e-05,1.0,0.0019474513401558774,3.0,0.002080978189251862,1202.0
609,609.0,1.9374298593274266e-05,1.0,0.0019474902814708593,3.0,0.0020811058658066718,1203.0
610,610.0,1.907630907422514e-05,1.0,0.0019475286088168737,3.0,0.0020812397497274706,1204.0
611,611.0,1.878468753240207e-05,1.0,0.001947566341183179,3.0,0.0020813805443761772,1205.0
612,612.0,1.850011673729349e-05,1.0,0.0019476034939150144,3.0,0.0020815285638669133,1206.0
613,613.0,1.8221243082198796e-05,1.0,0.0019476400793817079,3.0,0.002081683708762095,1207.0
614,614.0,1.7942937357564915e-05,1.0,0.0019476761112838358,3.0,0.0020818461133352895,1208.0
615,615.0,1.766195980924338e-05,1.0,0.0019477116006870355,3.0,0.002082016343544284,1209.0
616,616.0,1.7382443835514125e-05,1.0,0.001947746548667812,3.0,0.002082194903662154,1210.0
617,617.0,1.7112476870748325e-05,1.0,0.0019477809499928705,3.0,0.002082381816547743,1211.0
618,618.0,1.6855207462895283e-05,1.0,0.0019478148074801005,3.0,0.002082576784448756,1212.0
619,619.0,1.6605314450894635e-05,1.0,0.0019478481397011405,3.0,0.002082779733795987,1213.0
620,620.0,1.6354987153526395e-05,1.0,0.0019478809713623336,3.0,0.002082991133804775,1214.0
621,621.0,1.6102313748597076e-05,1.0,0.0019479133168069291,3.0,0.002083211668599754,1215.0
622,622.0,1.5852390811350848e-05,1.0,0.0019479451751647232,3.0,0.002083441657791264,1216.0
623,623.0,1.5610721221929117e-05,1.0,0.0019479765418416368,3.0,0.002083680970520778,1217.0
624,624.0,1.537722721723734e-05,1.0,0.001948007422171833,3.0,0.0020839294059125176,1218.0
625,625.0,1.5147177524679287e-05,1.0,0.00194803783221,3.0,0.0020841870132551543,1219.0
626,626.0,1.4916893757727899e-05,1.0,0.0019480677878606911,3.0,0.00208445405991403,1220.0
627,627.0,1.4687335929973668e-05,1.0,0.001948097295812785,3.0,0.0020847307963447297,1221.0
628,628.0,1.4462211851405992e-05,1.0,0.0019481263555899172,3.0,0.002085017287759486,1222.0
629,629.0,1.4243648329257978e-05,1.0,0.0019481549685862601,3.0,0.0020853134878260006,1223.0
630,630.0,1.4030453816387814e-05,1.0,0.0019481831434198704,3.0,0.0020856193856847553,1224.0
631,631.0,1.3820048866184433e-05,1.0,0.0019482108928530729,3.0,0.002085935071640728,1225.0
632,632.0,1.3611196089976895e-05,1.0,0.0019482382273277872,3.0,0.002086260638713214,1226.0
633,633.0,1.3404673094220986e-05,1.0,0.0019482651522613437,3.0,0.002086596096165724,1227.0
634,634.0,1.3201834763063757e-05,1.0,0.00194829167066084,3.0,0.002086941386858554,1228.0
635,635.0,1.3003067897666944e-05,1.0,0.0019483177870488182,3.0,0.0020872964225397217,1229.0
636,636.0,1.2807561460633082e-05,1.0,0.0019483435085880945,3.0,0.002087661071809325,1230.0
637,637.0,1.2614143210212669e-05,1.0,0.0019483688431957385,3.0,0.0020880351448360744,1231.0
638,638.0,1.2422124174822022e-05,1.0,0.0019483937972092458,3.0,0.0020884184032832283,1232.0
639,639.0,1.2231390407510331e-05,1.0,0.0019484183746826455,3.0,0.0020888106314516843,1233.0
640,640.0,1.2041835798407355e-05,1.0,0.0019484425783279707,3.0,0.002089211825958633,1234.0
641,641.0,1.185293574143781e-05,1.0,0.001948466410635584,3.0,0.0020896224427551595,1235.0
642,642.0,1.166398104153612e-05,1.0,0.0019484898738894299,3.0,0.002090043313920952,1236.0
643,643.0,1.1475437046889658e-05,1.0,0.0019485129693515724,3.0,0.002090475010565155,1237.0
644,644.0,1.1290417943868088e-05,1.0,0.001948535696902453,3.0,0.0020909169095408896,1238.0
645,645.0,1.111567198260122e-05,1.0,0.0019485580573294743,3.0,0.0020913672305025157,1239.0
646,646.0,1.0958795598413106e-05,1.0,0.001948580057488525,3.0,0.0020918243972169433,1240.0
647,647.0,1.0823114929920405e-05,1.0,0.001948601717385658,3.0,0.0020922881547336845,1241.0
648,648.0,1.0703022305809998e-05,1.0,0.001948623071830591,3.0,0.002092759172556975,1242.0
649,649.0,1.0585503988063349e-05,1.0,0.0019486441621161838,3.0,0.002093237726895515,1243.0
650,650.0,1.0455167116262605e-05,1.0,0.0019486650186097308,3.0,0.002093723304281248,1244.0
651,651.0,1.0301729675801746e-05,1.0,0.001948685646320234,3.0,0.002094215472944839,1245.0
652,652.0,1.0128365651356687e-05,1.0,0.0019487060202608298,3.0,0.0020947143854408096,1246.0
653,653.0,9.94738883006121e-06,1.0,0.0019487260954068725,3.0,0.002095220119771343,1247.0
654,654.0,9.772681024620646e-06,1.0,0.0019487458329172755,3.0,0.002095732048479067,1248.0
655,655.0,9.615188519157492e-06,1.0,0.0019487652179462217,3.0,0.002096248974467382,1249.0
656,656.0,9.477698469234188e-06,1.0,0.0019487842627001477,3.0,0.0020967698743949363,1250.0
657,657.0,9.352483564100882e-06,1.0,0.0019488030007183015,3.0,0.0020972945142369876,1251.0
658,658.0,9.22882703588283e-06,1.0,0.001948821470973046,3.0,0.002097823363562917,1252.0
659,659.0,9.100228381201645e-06,1.0,0.0019488396973790538,3.0,0.002098356828667057,1253.0
660,660.0,1.9570414671689815e-05,1.0,0.0019488576829665345,3.0,0.0020988946091226716,1254.0
661,661.0,1.6958286094243215e-05,2.0,0.0019488754180972288,3.0,0.0020994357756006746,1255.0
662,662.0,2.4357724481978547e-05,2.0,0.0019489135587705188,3.0,0.002099979349959114,1256.0
663,663.0,2.4482989699618016e-05,2.0,0.0019489466092844614,3.0,0.0021005247560515394,1257.0
664,664.0,2.4979276262526994e-05,2.0,0.0019489940817671613,3.0,0.002101071783034035,1258.0
665,665.0,2.5683774780869244e-05,2.0,0.0019490417995533269,3.0,0.002101620327109031,1259.0
666,666.0,2.6720602627464164e-05,2.0,0.001949090485814959,3.0,0.002102170131783995,1260.0
667,667.0,2.8008757835910823e-05,2.0,0.0019491405464588973,3.0,0.0021027207754992132,1261.0
668,668.0,2.9432465271702607e-05,2.0,0.0019491926293647476,3.0,0.0021032718254188052,1262.0
669,669.0,3.097949308330921e-05,2.0,0.0019492472245936513,3.0,0.002103822929210271,1263.0
670,670.0,3.2672916475677177e-05,2.0,0.0019493045965891947,3.0,0.002104373854584521,1264.0
671,671.0,3.4482158448698036e-05,2.0,0.0019493649859928786,3.0,0.0021049244422971843,1265.0
672,672.0,3.642200806804354e-05,2.0,0.001949428678472756,3.0,0.0021054744674802056,1266.0
673,673.0,3.850919720603706e-05,2.0,0.0019494959001403057,3.0,0.0021060232514910826,1267.0
674,674.0,4.071612891051279e-05,2.0,0.001949566905988797,3.0,0.002106569988608497,1268.0
675,675.0,4.302712523246642e-05,2.0,0.0019496419836908371,3.0,0.0021071141804780806,1269.0
676,676.0,4.5480327378298365e-05,2.0,0.0019497213671812686,3.0,0.002107655789186004,1270.0
677,677.0,4.810316101475181e-05,2.0,0.0019498052598915338,3.0,0.002108194960804131,1271.0
678,678.0,5.0878213835773175e-05,2.0,0.0019498939396896708,3.0,0.002108731676096337,1272.0
679,679.0,5.378878787155099e-05,2.0,0.0019499877380078111,3.0,0.0021092655155151986,1273.0
680,680.0,5.683658514268061e-05,2.0,0.0019500869524248488,3.0,0.002109795664310685,1274.0
681,681.0,6.002404675982413e-05,2.0,0.0019501918480593684,3.0,0.0021103216528386604,1275.0
682,682.0,6.334050774982511e-05,2.0,0.001950302693454422,3.0,0.002110843306618199,1276.0
683,683.0,6.677153315875041e-05,2.0,0.0019504197620279545,3.0,0.0021113604755294835,1277.0
684,684.0,7.033342045511325e-05,2.0,0.001950543306518692,3.0,0.002111873104400504,1278.0
685,685.0,7.404606055083262e-05,2.0,0.0019506735516340939,3.0,0.0021123810255756505,1279.0
686,686.0,7.790845749385062e-05,2.0,0.0019508107540021275,3.0,0.0021128842242853015,1280.0
687,687.0,8.190205460957985e-05,2.0,0.0019509552092015108,3.0,0.0021133830135309922,1281.0
688,688.0,8.601233860028922e-05,2.0,0.0019511072110336134,3.0,0.002113877583931217,1282.0
689,689.0,9.023947184688858e-05,2.0,0.00195126701726719,3.0,0.0021143671664609685,1283.0
690,690.0,9.458608561079606e-05,2.0,0.0019514348575247454,3.0,0.002114851031774679,1284.0
691,691.0,9.905481903679779e-05,2.0,0.0019516109619214159,3.0,0.0021153289689804745,1285.0
692,692.0,0.00010363699372208541,2.0,0.0019517955658934227,3.0,0.002115801037441393,1286.0
693,693.0,0.0001083238815911541,2.0,0.001951988910225843,3.0,0.002116267019424777,1287.0
694,694.0,0.00011311873052343752,2.0,0.0019521912189716128,3.0,0.002116726668870246,1288.0
695,695.0,0.00011802526149283607,2.0,0.001952402699356248,3.0,0.0021171801612840714,1289.0
696,696.0,0.0001230347303441968,2.0,0.0019526235651630996,3.0,0.0021176279465205355,1290.0
697,697.0,0.00012813819557195078,2.0,0.001952854037670764,3.0,0.002118070074775289,1291.0
698,698.0,0.00013333139211163205,2.0,0.0019530943213223076,3.0,0.0021185062377376855,1292.0
699,699.0,0.00013860061932996617,2.0,0.0019533446033397667,3.0,0.002118935987466735,1293.0
700,700.0,0.00014392773298979548,2.0,0.001953605062858719,3.0,0.00211935903589131,1294.0
701,701.0,0.00014929956670628268,2.0,0.001953875852496163,3.0,0.0021197755421729424,1295.0
702,702.0,0.00015471021540063644,2.0,0.0019541570896570697,3.0,0.002120185896007816,1296.0
703,703.0,0.00016015206489688444,2.0,0.0019544488662448906,3.0,0.002120590261706935,1297.0
704,704.0,0.0001656136809826986,2.0,0.0019547512628418982,3.0,0.00212098845430942,1298.0
705,705.0,0.00017108546391032288,2.0,0.0019550643453634083,3.0,0.0021213801548240346,1299.0
706,706.0,0.00017654796218517479,2.0,0.0019553881575800685,3.0,0.0021217651551800098,1300.0
707,707.0,0.0001819859237000391,2.0,0.0019557227246899175,3.0,0.0021221435518083923,1301.0
708,708.0,0.00018739032634154817,2.0,0.001956068034033391,3.0,0.00212251563485089,1302.0
709,709.0,0.00019274224867877154,2.0,0.0019564240432757203,3.0,0.0021228815857299156,1303.0
710,710.0,0.00019802199859006087,2.0,0.0019567906925689175,3.0,0.0021232413634258485,1304.0
711,711.0,0.00020322320129031578,2.0,0.001957167885157671,3.0,0.0021235947727717874,1305.0
712,712.0,0.0002083396179966662,2.0,0.001957555485830596,3.0,0.0021239416196673997,1306.0
713,713.0,0.00021336913170726384,2.0,0.001957953346950435,3.0,0.002124281897724886,1307.0
714,714.0,0.00021832642599139168,2.0,0.0019583613087000916,3.0,0.0021246159018126435,1308.0
715,715.0,0.00022321410841737442,2.0,0.001958779207135411,3.0,0.002124944132343589,1309.0
716,716.0,0.0002279989735630327,2.0,0.0019592069070881123,3.0,0.002125267153167634,1310.0
717,717.0,0.00023261974549149941,2.0,0.001959644278524821,3.0,0.0021255853674121434,1311.0
718,718.0,0.0002370431016378803,2.0,0.001960091126349296,3.0,0.002125898668185533,1312.0
719,719.0,0.0002412770763006197,2.0,0.0019605471352865888,3.0,0.0021262063225560407,1313.0
720,720.0,0.0002453526947726646,2.0,0.0019610119245479884,3.0,0.002126507505430958,1314.0
721,721.0,0.00024929725941753226,2.0,0.0019614851288584103,3.0,0.002126801906331992,1315.0
722,722.0,0.0002531064849289826,2.0,0.0019619664435664625,3.0,0.0021270903276341836,1316.0
723,723.0,0.0002567479756890874,2.0,0.0019624556173987607,3.0,0.0021273740773476114,1317.0
724,724.0,0.00026020844984245566,2.0,0.0019629523905101576,3.0,0.0021276535645236684,1318.0
725,725.0,0.00026352572716031175,2.0,0.0019634564392695445,3.0,0.0021279279003735677,1319.0
726,726.0,0.00026674565761630124,2.0,0.001963967413705873,3.0,0.0021281964497469625,1320.0
727,727.0,0.00026986384104925456,2.0,0.0019644850378503285,3.0,0.002128459626045677,1321.0
728,728.0,0.00027276883895531174,2.0,0.0019650091256026934,3.0,0.0021287177959475444,1322.0
729,729.0,0.0002753274361808088,2.0,0.0019655394820750427,3.0,0.0021289706502862337,1323.0
730,730.0,0.00027759433001529405,2.0,0.0019660756931283224,3.0,0.002129217974123064,1324.0
731,731.0,0.0002797082499782514,2.0,0.0019666170822378866,3.0,0.002129460248966851,1325.0
732,732.0,0.0002816828035608344,2.0,0.001967163079772137,3.0,0.0021296983205868498,1326.0
733,733.0,0.00028353048157357,2.0,0.0019677133884775442,3.0,0.002129932708299961,1327.0
734,734.0,0.000285264693569796,2.0,0.001968267737576719,3.0,0.0021301635491729415,1328.0
735,735.0,0.0002867208521138221,2.0,0.0019688258806015,3.0,0.0021303904793257165,1329.0
736,736.0,0.0002878938057628094,2.0,0.0019693875972319834,3.0,0.002130612456374273,1330.0
737,737.0,0.0002887527207015572,2.0,0.001969952342684153,3.0,0.0021308284588473668,1331.0
738,738.0,0.0002894563527468664,2.0,0.0019705195614106385,3.0,0.0021310385600446266,1332.0
739,739.0,0.0002900655014942798,2.0,0.0019710886364561753,3.0,0.002131244235099106,1333.0
740,740.0,0.0002904697625511786,2.0,0.0019716592631695883,3.0,0.002131447751070335,1334.0
741,741.0,0.00029059946742215627,2.0,0.0019722312564602958,3.0,0.0021316507108673126,1335.0
742,742.0,0.0002905245678638187,2.0,0.0019728042132183625,3.0,0.002131852582097156,1336.0
743,743.0,0.00029022660637043567,2.0,0.001973377592383892,3.0,0.002132050976132262,1337.0
744,744.0,0.0002896293412255676,2.0,0.0019739509903492496,3.0,0.0021322439998337794,1338.0
745,745.0,0.0002889594050260399,2.0,0.0019745239665927956,3.0,0.002132431523197566,1339.0
746,746.0,0.00028831578123339577,2.0,0.0019750959294970935,3.0,0.002132614629398757,1340.0
747,747.0,0.00028758199626893814,2.0,0.001975666734511489,3.0,0.0021327948036032594,1341.0
748,748.0,0.0002866419433943747,2.0,0.001976236432535972,3.0,0.002132973226586435,1342.0
749,749.0,0.0002854844580007731,2.0,0.001976804844286833,3.0,0.0021331499082255607,1343.0
750,750.0,0.0002840606068523195,2.0,0.0019773715606914567,3.0,0.002133323568206033,1344.0
751,751.0,0.0002826638290097154,2.0,0.001977936150130482,3.0,0.0021334930737646612,1345.0
752,752.0,0.0002814393670516541,2.0,0.0019784980836851963,3.0,0.0021336586928757716,1346.0
753,753.0,0.0002803362342205031,2.0,0.0019790574125802428,3.0,0.002133821585136093,1347.0
754,754.0,0.00027904259326678153,2.0,0.001979614475635535,3.0,0.002133982603153201,1348.0
755,755.0,0.00027762826751018813,2.0,0.0019801695111011193,3.0,0.0021341417794141742,1349.0
756,756.0,0.0002764562700542966,2.0,0.001980722139840083,3.0,0.002134298602503636,1350.0
757,757.0,0.0002754757916214779,2.0,0.0019812721206412943,3.0,0.0021344525957509267,1351.0
758,758.0,0.00027458344923596295,2.0,0.001981819931464598,3.0,0.0021346036741159923,1352.0
759,759.0,0.0002736976487225106,2.0,0.0019823659500865253,3.0,0.0021347521434657295,1353.0
760,760.0,0.00027304109602270196,2.0,0.001982910349708311,3.0,0.0021348984962485953,1354.0
761,761.0,0.0002726537392259239,2.0,0.0019834531418891255,3.0,0.0021350430394911205,1355.0
762,762.0,0.00027235592900639514,2.0,0.0019839947800536356,3.0,0.0021351856544581703,1356.0
763,763.0,0.000272225568734107,2.0,0.0019845357974042238,3.0,0.0021353259991740954,1357.0
764,764.0,0.00027235646068836405,2.0,0.001985076371109199,3.0,0.0021354639812815723,1358.0
765,765.0,0.00027221578243872175,2.0,0.0019856168332171072,3.0,0.002135599849788951,1359.0
766,766.0,0.00027192298048189366,2.0,0.0019861577024446997,3.0,0.0021357338611754768,1360.0
767,767.0,0.0002724200423322211,2.0,0.0019866984395163,3.0,0.0021358660777881337,1361.0
768,768.0,0.00027344363751772557,2.0,0.0019872387419376143,3.0,0.002135996437925227,1362.0
769,769.0,0.00027412361931546217,2.0,0.0019877801793490185,3.0,0.0021361248764638656,1363.0
770,770.0,0.0002744757848598053,2.0,0.0019883237995165833,3.0,0.002136251389271614,1364.0
771,771.0,0.00027508481032941477,2.0,0.0019888689207481804,3.0,0.002136376074620926,1365.0
772,772.0,0.00027600724478438123,2.0,0.0019894148920341346,3.0,0.0021364991315092627,1366.0
773,773.0,0.0002771457843588722,2.0,0.0019899622251338873,3.0,0.0021366207711505016,1367.0
774,774.0,0.00027824694903722316,2.0,0.0019905115449329936,3.0,0.0021367412205814083,1368.0
775,775.0,0.00027947814212879424,2.0,0.001991063283272367,3.0,0.002136860653537834,1369.0
776,776.0,0.00028070816186999355,2.0,0.00199161736764242,3.0,0.0021369790724941385,1370.0
777,777.0,0.00028179621661510683,2.0,0.0019921740589556873,3.0,0.002137096269751143,1371.0
778,778.0,0.00028293637522541103,2.0,0.001992733356973661,3.0,0.0021372119248852747,1372.0
779,779.0,0.0002842318573172046,2.0,0.0019932949808261174,3.0,0.002137325773716229,1373.0
780,780.0,0.0002855949722557814,2.0,0.00199385903627865,3.0,0.002137437770533332,1374.0
781,781.0,0.0002868809125378411,2.0,0.001994425835086899,3.0,0.0021375481492597916,1375.0
782,782.0,0.000288035543969246,2.0,0.0019949955144267146,3.0,0.0021376572918715415,1376.0
783,783.0,0.0002891488448051776,2.0,0.0019955679226669014,3.0,0.002137765496045694,1377.0
784,784.0,0.00029036494881254496,2.0,0.00199614279995158,3.0,0.0021378728843368176,1378.0
785,785.0,0.00029177265670570467,2.0,0.001996720065794128,3.0,0.002137979518540901,1379.0
786,786.0,0.0002931141134982712,2.0,0.0019972999274995825,3.0,0.002138085565365885,1380.0
787,787.0,0.0002941982865395581,2.0,0.0019978827700344245,3.0,0.0021381910469902552,1381.0
788,788.0,0.00029521306057835424,2.0,0.0019984684635089484,3.0,0.002138295644639762,1382.0
789,789.0,0.00029635898614056806,2.0,0.0019990564960056926,3.0,0.0021383988314090294,1383.0
790,790.0,0.0002976201823909169,2.0,0.001999646730714645,3.0,0.0021385003864589965,1384.0
791,791.0,0.0002987757641317766,2.0,0.002000239431818548,3.0,0.0021386005877751624,1385.0
792,792.0,0.0002996872455986478,2.0,0.0020008348320446332,3.0,0.0021386998753785565,1386.0
793,793.0,0.0003004621696278491,2.0,0.0020014327223180405,3.0,0.002138798482048069,1387.0
794,794.0,0.0003011805159596384,2.0,0.002002032616068096,3.0,0.002138896378258834,1388.0
795,795.0,0.0003019355722099848,2.0,0.0020026342415144288,3.0,0.0021389934748103066,1389.0
796,796.0,0.00030304714683535494,2.0,0.0020032374867714254,3.0,0.0021390897375547515,1390.0
797,797.0,0.0003048015986537325,2.0,0.0020038424267547162,3.0,0.0021391851448095064,1391.0
798,798.0,0.0003063745092059376,2.0,0.002004449777512809,3.0,0.0021392796029742304,1392.0
799,799.0,0.0003065424483831402,2.0,0.002005060830134324,3.0,0.002139373002143179,1393.0
800,800.0,0.000306071964772043,2.0,0.0020056752237793602,3.0,0.0021394653301334606,1394.0
801,801.0,0.00030657302858245523,2.0,0.002006290142622483,3.0,0.0021395566851556253,1395.0
802,802.0,0.0003079298610819364,2.0,0.0020069043057774,3.0,0.0021396472494713136,1396.0
803,803.0,0.00030871438475767095,2.0,0.0020075196628344355,3.0,0.002139737270402947,1397.0
804,804.0,0.0003086021474418577,2.0,0.002008137933277297,3.0,0.0021398271354803465,1398.0
805,805.0,0.0003084394834733296,2.0,0.002008757970051013,3.0,0.0021399171336672863,1399.0
806,806.0,0.00030851391525172435,2.0,0.0020093779727413425,3.0,0.002140007159466515,1400.0
807,807.0,0.00030870573341095213,2.0,0.0020099978398411015,3.0,0.002140096610897836,1401.0
808,808.0,0.0003095561464243389,2.0,0.0020106180478157137,3.0,0.0021401851284737526,1402.0
809,809.0,0.0003107676448930979,2.0,0.0020112388329547397,3.0,0.0021402730507283484,1403.0
810,810.0,0.0003105101429882485,2.0,0.002011861520675814,3.0,0.0021403608917433055,1404.0
811,811.0,0.00030901206520294407,2.0,0.0020124868393068445,3.0,0.0021404485088619913,1405.0
812,812.0,0.0003087470259190339,2.0,0.0020131118339166624,3.0,0.002140535311989947,1406.0
813,813.0,0.0003097940130189889,2.0,0.002013734005891269,3.0,0.002140620968462278,1407.0
814,814.0,0.00030953388214033107,2.0,0.00201435583627072,3.0,0.0021407056694198877,1408.0
815,815.0,0.00030800753649440745,2.0,0.0020149799683250734,3.0,0.002140789873937403,1409.0
816,816.0,0.000307450864550372,2.0,0.0020156037694408946,3.0,0.0021408738606083794,1410.0
817,817.0,0.00030762146481408767,2.0,0.002016224686215992,3.0,0.0021409575335792842,1411.0
818,818.0,0.00030707887082073135,2.0,0.00201684467154641,3.0,0.002141040630800096,1412.0
819,819.0,0.00030601582053766345,2.0,0.002017465191701233,3.0,0.00214112315178495,1413.0
820,820.0,0.00030517626861669377,2.0,0.002018084807769722,3.0,0.0021412053784635485,1414.0
821,821.0,0.0003044891582369344,2.0,0.002018702468155011,3.0,0.002141287497817608,1415.0
822,822.0,0.00030367980736731174,2.0,0.002019318622259495,3.0,0.0021413693908782683,1416.0
823,823.0,0.0003026835376410669,2.0,0.0020199335765104503,3.0,0.0021414508933680467,1417.0
824,824.0,0.0003015626093757372,2.0,0.002020547082704581,3.0,0.0021415319975307745,1418.0
825,825.0,0.0003004725996054665,2.0,0.002021158761616113,3.0,0.0021416129064029087,1419.0
826,826.0,0.0002993765488483916,2.0,0.002021768359442184,3.0,0.002141693802075819,1420.0
827,827.0,0.0002981663114753369,2.0,0.0020223759367171074,3.0,0.0021417746140960417,1421.0
828,828.0,0.00029689471328266695,2.0,0.0020229814792881383,3.0,0.002141855031592258,1422.0
829,829.0,0.0002955948825425699,2.0,0.002023584754152121,3.0,0.0021419348318775736,1423.0
830,830.0,0.0002942217413736806,2.0,0.002024185634966677,3.0,0.0021420140654665153,1424.0
831,831.0,0.000292786345328914,2.0,0.002024784062327722,3.0,0.0021420928633694683,1425.0
832,832.0,0.00029129190768361523,2.0,0.0020253798854725073,3.0,0.0021421712679617613,1426.0
833,833.0,0.0002897267966183356,2.0,0.0020259729758714626,3.0,0.002142249344551829,1427.0
834,834.0,0.0002881584511569235,2.0,0.002026563211369932,3.0,0.002142327253475023,1428.0
835,835.0,0.000286607219360321,2.0,0.002027150446106126,3.0,0.0021424050848336644,1429.0
836,836.0,0.0002849650979211187,2.0,0.0020277346708135816,3.0,0.0021424827386029343,1430.0
837,837.0,0.00028320790091297443,2.0,0.002028315917503933,3.0,0.0021425600677556097,1431.0
838,838.0,0.00028142094086298154,2.0,0.0020288939991145206,3.0,0.0021426370614978664,1432.0
839,839.0,0.00027962119004245733,2.0,0.0020294686793021696,3.0,0.002142713819421394,1433.0
840,840.0,0.0002777503751459138,2.0,0.002030039894663333,3.0,0.002142790419053365,1434.0
841,841.0,0.000275762895325109,2.0,0.0020306076162079994,3.0,0.002142866862870396,1435.0
842,842.0,0.0002736441810372122,2.0,0.0020311716965719416,3.0,0.0021429431229587296,1436.0
843,843.0,0.00027141317180560243,2.0,0.002031731895600944,3.0,0.0021430191756441823,1437.0
844,844.0,0.0002691398278937031,2.0,0.00203228794329121,3.0,0.002143094992227665,1438.0
845,845.0,0.0002671269130377565,2.0,0.002032839607872438,3.0,0.0021431705350904518,1439.0
846,846.0,0.00026568322353584983,2.0,0.0020333867996101813,3.0,0.002143245784667499,1440.0
847,847.0,0.00026430992626352753,2.0,0.002033930044506639,3.0,0.002143320770091859,1441.0
848,848.0,0.0002622494859666204,2.0,0.0020344704973919423,3.0,0.002143395547685316,1442.0
849,849.0,0.0002598287402597089,2.0,0.002035008299212273,3.0,0.0021434701532809988,1443.0
850,850.0,0.0002577890062820646,2.0,0.0020355420490804936,3.0,0.00214354459073045,1444.0
851,851.0,0.0002556596128847438,2.0,0.002036071010126493,3.0,0.002143618848178627,1445.0
852,852.0,0.0002529629353407924,2.0,0.002036595954511359,3.0,0.0021436929062598024,1446.0
853,853.0,0.0002503633766868555,2.0,0.002037116696411028,3.0,0.0021437667266063615,1447.0
854,854.0,0.0002485024679857055,2.0,0.0020376320766162287,3.0,0.0021438402479166253,1448.0
855,855.0,0.00024691128436984624,2.0,0.002038142288932615,3.0,0.0021439133833609705,1449.0
856,856.0,0.00024466627025346104,2.0,0.002038648835260527,3.0,0.0021439860346137494,1450.0
857,857.0,0.0002418294270888856,2.0,0.0020391522628137922,3.0,0.0021440581171111943,1451.0
858,858.0,0.00023915790963498088,2.0,0.002039651235633323,3.0,0.002144129583156223,1452.0
859,859.0,0.00023701096667372691,2.0,0.002040144542971213,3.0,0.0021442004852579443,1453.0
860,860.0,0.00023504767033160107,2.0,0.0020406325180270103,3.0,0.0021442710809160496,1454.0
861,861.0,0.0002327423652614799,2.0,0.0020411162276349746,3.0,0.002144341926943695,1455.0
862,862.0,0.000230086935779463,2.0,0.002041596043638973,3.0,0.0021444138470539413,1456.0
863,863.0,0.00022758805733465515,2.0,0.0020420712648331306,3.0,0.002144487441045625,1457.0
864,864.0,0.00022543053545936154,2.0,0.002042541172812943,3.0,0.0021445624767311763,1458.0
865,865.0,0.00022313222610699222,2.0,0.0020430060836945717,3.0,0.0021446377270875915,1459.0
866,866.0,0.00022052025324647553,2.0,0.0020434666915675054,3.0,0.0021447117984568077,1460.0
867,867.0,0.00021807643470149576,2.0,0.0020439227057150963,3.0,0.002144784374332483,1461.0
868,868.0,0.00021585894790973988,2.0,0.0020443734817704017,3.0,0.0021448563793215665,1462.0
869,869.0,0.0002134686778532773,2.0,0.0020448193600682792,3.0,0.0021449289517169344,1463.0
870,870.0,0.00021092196849101794,2.0,0.0020452608002684176,3.0,0.002145002397220414,1464.0
871,871.0,0.00020848757616717675,2.0,0.0020456974459924088,3.0,0.0021450759845126643,1465.0
872,872.0,0.00020612643691402902,2.0,0.0020461289740340265,3.0,0.002145148767662167,1466.0
873,873.0,0.0002037080250201704,2.0,0.0020465556109785996,3.0,0.0021452204371668025,1467.0
874,874.0,0.00020127915603888028,2.0,0.0020469775036762563,3.0,0.002145291327860119,1468.0
875,875.0,0.00019887359592432211,2.0,0.0020473945318967885,3.0,0.0021453619757721178,1469.0
876,876.0,0.0001964310694248941,2.0,0.0020478066712177746,3.0,0.0021454327932596312,1470.0
